Store,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
49,d,c,18010.0,9.0,2007.0,6,2014-02-15,6660,520,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-02-14,7078,563,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-02-13,5822,464,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-02-12,4732,403,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-02-11,5373,429,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-02-10,5243,437,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2014-02-09,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-02-08,7583,600,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-02-07,8489,622,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-02-06,6979,522,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-02-05,7869,526,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-02-04,7949,562,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-02-03,10070,668,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2014-02-02,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-02-01,7565,555,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-01-31,6533,494,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-01-30,5103,409,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-01-29,5410,413,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-01-28,4592,386,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-01-27,4797,410,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2014-01-26,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-01-25,6555,536,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-01-24,7327,551,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-01-23,5994,464,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-01-22,7415,528,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-01-21,7284,518,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-01-20,10451,641,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2014-01-19,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-01-18,6951,535,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-01-17,5805,450,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-01-16,5228,441,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-01-15,5236,410,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-01-14,5299,451,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-01-13,4751,434,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2014-01-12,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-01-11,7509,555,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-01-10,7305,574,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2014-01-09,7834,576,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2014-01-08,8554,549,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2014-01-07,11915,776,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2014-01-06,0,0,0,1,a,0
49,d,c,18010.0,9.0,2007.0,7,2014-01-05,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2014-01-04,6753,546,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2014-01-03,5744,450,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2014-01-02,5463,432,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2014-01-01,0,0,0,0,a,1
49,d,c,18010.0,9.0,2007.0,2,2013-12-31,4559,357,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-12-30,7664,623,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-12-29,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-12-28,7320,544,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-12-27,7063,518,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-12-26,0,0,0,0,c,1
49,d,c,18010.0,9.0,2007.0,3,2013-12-25,0,0,0,0,c,1
49,d,c,18010.0,9.0,2007.0,2,2013-12-24,6422,489,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-12-23,17705,1214,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-12-22,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-12-21,11424,763,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-12-20,11904,794,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-12-19,11121,787,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-12-18,12271,777,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-12-17,11600,736,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-12-16,14453,840,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-12-15,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-12-14,8180,592,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-12-13,7212,533,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-12-12,6663,496,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-12-11,6607,469,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-12-10,5747,467,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-12-09,6063,485,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-12-08,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-12-07,6478,501,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-12-06,9118,618,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-12-05,11456,731,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-12-04,10228,616,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-12-03,10289,640,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-12-02,11387,722,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-12-01,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-11-30,9309,637,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-11-29,7737,497,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-11-28,6744,482,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-11-27,7095,458,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-11-26,6325,442,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-11-25,7214,522,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-11-24,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-11-23,7145,540,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-11-22,6962,525,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-11-21,6328,457,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-11-20,7410,505,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-11-19,6812,495,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-11-18,8934,638,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-11-17,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-11-16,6871,502,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-11-15,6141,446,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-11-14,4452,409,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-11-13,5217,405,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-11-12,5113,409,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-11-11,5796,488,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-11-10,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-11-09,6719,541,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-11-08,8145,555,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-11-07,6937,480,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-11-06,7354,495,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-11-05,7580,523,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-11-04,10062,631,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-11-03,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-11-02,7757,598,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-11-01,0,0,0,0,a,0
49,d,c,18010.0,9.0,2007.0,4,2013-10-31,6739,561,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-10-30,5326,402,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-10-29,5823,473,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-10-28,5145,413,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-10-27,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-10-26,5817,496,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-10-25,7099,543,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-10-24,5882,478,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-10-23,6642,480,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-10-22,6887,479,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-10-21,8059,551,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-10-20,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-10-19,6180,491,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-10-18,5927,477,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-10-17,4937,431,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-10-16,5342,418,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-10-15,5241,424,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-10-14,5945,469,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-10-13,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-10-12,6287,486,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-10-11,7655,571,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-10-10,6385,480,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-10-09,7334,488,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-10-08,6857,498,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-10-07,8829,603,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-10-06,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-10-05,6025,460,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-10-04,7895,571,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-10-03,0,0,0,0,a,0
49,d,c,18010.0,9.0,2007.0,3,2013-10-02,7086,541,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-10-01,4957,419,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-09-30,5942,461,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-09-29,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-09-28,7344,544,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-09-27,7428,549,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-09-26,7389,551,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-09-25,5737,447,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-09-24,6271,485,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-09-23,7947,567,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-09-22,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-09-21,5299,470,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-09-20,6052,480,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-09-19,4833,430,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-09-18,5002,394,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-09-17,5128,458,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-09-16,5028,437,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-09-15,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-09-14,6531,520,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-09-13,6632,525,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-09-12,6956,514,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-09-11,7086,533,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-09-10,9165,618,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-09-09,12032,749,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-09-08,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-09-07,6962,560,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-09-06,5249,437,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-09-05,5487,426,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-09-04,5081,397,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-09-03,5283,412,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-09-02,5631,457,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-09-01,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-08-31,6946,509,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-08-30,7252,529,1,1,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-08-29,6773,478,1,1,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-08-28,6925,476,1,1,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-08-27,7181,505,1,1,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-08-26,9519,628,1,1,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-08-25,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-08-24,5524,418,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-08-23,5807,465,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-08-22,5533,422,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-08-21,5352,391,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-08-20,4818,360,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-08-19,5531,438,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-08-18,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-08-17,5953,446,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-08-16,7485,535,1,1,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-08-15,6556,466,1,1,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-08-14,8591,544,1,1,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-08-13,8241,556,1,1,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-08-12,9453,661,1,1,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-08-11,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-08-10,5796,472,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-08-09,6634,485,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-08-08,5896,452,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-08-07,5718,464,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-08-06,5018,375,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-08-05,5924,447,1,0,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-08-04,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-08-03,7146,517,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-08-02,7640,516,1,1,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-08-01,8302,542,1,1,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-07-31,8700,564,1,1,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-07-30,8615,544,1,1,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-07-29,11128,699,1,1,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-07-28,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-07-27,6587,492,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-07-26,6538,497,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-07-25,5795,446,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-07-24,5657,449,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-07-23,5443,428,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-07-22,5258,433,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-07-21,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-07-20,7277,542,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-07-19,7641,582,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-07-18,8548,556,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-07-17,7955,560,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-07-16,6782,505,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-07-15,9474,663,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-07-14,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-07-13,6605,497,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-07-12,6693,512,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-07-11,5808,464,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-07-10,5624,426,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-07-09,5668,436,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-07-08,5613,468,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-07-07,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-07-06,6151,473,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-07-05,7222,528,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-07-04,7647,539,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-07-03,7776,549,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-07-02,7493,498,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-07-01,8588,624,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-06-30,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-06-29,7453,559,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-06-28,6811,493,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-06-27,5628,464,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-06-26,5948,448,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-06-25,5840,439,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-06-24,5579,445,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-06-23,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-06-22,6559,534,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-06-21,7559,558,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-06-20,6013,473,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-06-19,6248,490,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-06-18,7286,498,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-06-17,9296,615,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-06-16,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-06-15,6679,528,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-06-14,7227,546,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-06-13,5228,430,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-06-12,4892,390,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-06-11,4251,383,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-06-10,5569,439,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-06-09,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-06-08,6694,539,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-06-07,7092,497,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-06-06,6223,496,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-06-05,6693,480,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-06-04,6855,513,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-06-03,9115,644,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-06-02,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-06-01,7056,543,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-05-31,10348,670,1,1,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-05-30,0,0,0,1,a,1
49,d,c,18010.0,9.0,2007.0,3,2013-05-29,8873,651,1,1,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-05-28,5669,437,1,1,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-05-27,8709,577,1,1,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-05-26,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-05-25,5839,473,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-05-24,5274,444,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-05-23,5423,416,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-05-22,5784,416,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-05-21,6520,518,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-05-20,0,0,0,0,a,0
49,d,c,18010.0,9.0,2007.0,7,2013-05-19,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-05-18,6612,526,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-05-17,8227,555,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-05-16,7679,576,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-05-15,7310,503,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-05-14,7394,516,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-05-13,7942,601,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-05-12,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-05-11,6886,553,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-05-10,8172,600,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-05-09,0,0,0,0,a,0
49,d,c,18010.0,9.0,2007.0,3,2013-05-08,7792,610,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-05-07,6501,464,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-05-06,5461,461,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-05-05,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-05-04,7578,574,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-05-03,8022,594,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-05-02,8031,572,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-05-01,0,0,0,1,a,0
49,d,c,18010.0,9.0,2007.0,2,2013-04-30,9376,662,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-04-29,8794,641,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-04-28,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-04-27,7030,540,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-04-26,7097,517,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-04-25,5912,463,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-04-24,5654,441,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-04-23,5751,450,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-04-22,7728,548,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-04-21,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-04-20,6221,487,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-04-19,5459,447,1,0,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-04-18,4983,399,1,0,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-04-17,4975,395,1,0,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-04-16,4392,377,1,0,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-04-15,4895,403,1,0,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-04-14,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-04-13,6423,497,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-04-12,7403,571,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-04-11,6467,475,1,1,0,0
49,d,c,18010.0,9.0,2007.0,3,2013-04-10,6694,491,1,1,0,0
49,d,c,18010.0,9.0,2007.0,2,2013-04-09,7234,502,1,1,0,0
49,d,c,18010.0,9.0,2007.0,1,2013-04-08,8714,641,1,1,0,0
49,d,c,18010.0,9.0,2007.0,7,2013-04-07,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-04-06,6640,542,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-04-05,6091,479,1,0,0,1
49,d,c,18010.0,9.0,2007.0,4,2013-04-04,4832,410,1,0,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-04-03,5379,407,1,0,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-04-02,6155,495,1,0,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-04-01,0,0,0,0,b,1
49,d,c,18010.0,9.0,2007.0,7,2013-03-31,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-03-30,11384,855,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-03-29,0,0,0,1,b,1
49,d,c,18010.0,9.0,2007.0,4,2013-03-28,12058,841,1,1,0,1
49,d,c,18010.0,9.0,2007.0,3,2013-03-27,9376,635,1,1,0,1
49,d,c,18010.0,9.0,2007.0,2,2013-03-26,8581,601,1,1,0,1
49,d,c,18010.0,9.0,2007.0,1,2013-03-25,10543,668,1,1,0,1
49,d,c,18010.0,9.0,2007.0,7,2013-03-24,0,0,0,0,0,0
49,d,c,18010.0,9.0,2007.0,6,2013-03-23,6643,518,1,0,0,0
49,d,c,18010.0,9.0,2007.0,5,2013-03-22,7409,533,1,1,0,0
49,d,c,18010.0,9.0,2007.0,4,2013-03-21,6832,500,1,1,0,0
